gene	FR	FS	PR	PS	Tsil	Trepl	npop	nout
tapbpl	21	37	7	6	424.71000000000004	849.4200000000001	95	1
tapt1a	4	28	8	8	605.22	1210.44	95	1
tapt1b	11	38	5	3	567.27	1134.54	95	1
tarbp1	80	109	20	15	1626.5700000000002	3253.1400000000003	95	1
tarbp2	9	15	5	2	346.5	693	95	1
tardbpl	5	29	9	8	424.38	848.76	95	1
tars1	13	39	7	8	717.75	1435.5	95	1
tars2	19	47	3	9	682.11	1364.22	95	1
tars3	20	48	7	4	804.87	1609.74	95	1
tasor2	324	210	155	84	3625.38	7250.76	95	1
tasora	127	108	47	23	2256.21	4512.42	95	1
tasorb	68	84	36	29	1790.91	3581.82	95	1
tasp1	19	28	9	6	447.48	894.96	95	1
tat	6	30	5	10	468.27000000000004	936.5400000000001	95	1
tatdn1	9	17	0	1	314.82	629.64	95	1
tatdn2	22	43	22	14	721.71	1443.42	95	1
tax1bp1a	29	43	17	10	934.5600000000001	1869.1200000000001	95	1
tax1bp1b	15	52	2	13	839.5200000000001	1679.0400000000002	95	1
tax1bp3	3	10	1	0	128.70000000000002	257.40000000000003	95	1
taz	8	10	1	3	274.23	548.46	95	1
tbc1d1	37	70	37	24	1387.98	2775.96	95	1
tbc1d10ab	12	29	3	5	469.26000000000005	938.5200000000001	95	1
tbc1d10c	50	48	8	10	1186.02	2372.04	95	1
tbc1d13	3	43	3	4	396.99	793.98	95	1
tbc1d14	25	49	7	5	716.76	1433.52	95	1
tbc1d15	22	37	9	10	660.33	1320.66	95	1
tbc1d16	16	42	15	7	826.6500000000001	1653.3000000000002	95	1
tbc1d17	10	30	7	5	623.7	1247.4	95	1
tbc1d19	3	13	16	7	520.74	1041.48	95	1
tbc1d2	104	81	15	16	1093.95	2187.9	95	1
tbc1d20	9	33	3	3	396	792	95	1
tbc1d22a	17	25	3	2	568.26	1136.52	95	1
tbc1d23	12	49	2	5	689.0400000000001	1378.0800000000002	95	1
tbc1d24	26	57	15	10	562.32	1124.64	95	1
tbc1d25	26	74	14	10	898.9200000000001	1797.8400000000001	95	1
tbc1d2b	52	100	11	11	966.24	1932.48	95	1
tbc1d30	49	62	23	20	1135.2	2270.4	95	1
tbc1d31	28	76	18	15	1044.45	2088.9	95	1
tbc1d32	68	85	12	15	1289.97	2579.94	95	1
tbc1d4	55	89	22	13	1245.42	2490.84	95	1
tbc1d5	39	41	4	7	872.19	1744.38	95	1
tbc1d7	17	33	7	8	292.05	584.1	95	1
tbc1d8b	19	85	3	14	1119.69	2239.38	95	1
tbc1d9	18	84	9	16	1254.3300000000002	2508.6600000000003	95	1
tbca	4	5	0	0	107.91000000000001	215.82000000000002	95	1
tbcb	1	11	2	1	243.54000000000002	487.08000000000004	95	1
tbcc	21	37	1	5	340.56	681.12	95	1
tbccd1	21	44	9	7	570.24	1140.48	95	1
tbcd	26	75	8	15	1175.13	2350.26	95	1
tbce	15	17	8	5	526.6800000000001	1053.3600000000001	95	1
tbck	10	56	6	12	880.11	1760.22	95	1
tbk1	5	22	4	3	603.9	1207.8	95	1
tbkbp1	20	13	12	6	651.4200000000001	1302.8400000000001	95	1
tbl1x	2	37	1	6	509.85	1019.7	95	1
tbl1xr1b	1	26	3	6	510.18	1020.36	95	1
tbl2	8	18	5	5	437.58000000000004	875.1600000000001	95	1
tbl3	23	49	5	7	916.74	1833.48	95	1
tbpl1	1	12	0	0	188.10000000000002	376.20000000000005	95	1
tbpl2	16	22	10	4	389.07	778.14	95	1
tbr1b	10	40	2	9	671.22	1342.44	95	1
tbrg1	15	45	6	6	538.5600000000001	1077.1200000000001	95	1
tbrg4	26	42	12	2	630.63	1261.26	95	1
tbx1	8	30	2	9	513.8100000000001	1027.6200000000001	95	1
tbx15	12	23	4	3	600.9300000000001	1201.8600000000001	95	1
tbx16	18	49	1	4	492.03000000000003	984.0600000000001	95	1
tbx18	22	47	8	5	447.48	894.96	95	1
tbx19	10	21	9	4	390.06	780.12	95	1
tbx20	5	25	3	4	436.59000000000003	873.1800000000001	95	1
tbx21	50	55	7	5	652.4100000000001	1304.8200000000002	95	1
tbx22	23	29	11	6	521.73	1043.46	95	1
tbx2b	9	41	3	2	676.1700000000001	1352.3400000000001	95	1
tbx3a	20	54	4	5	713.7900000000001	1427.5800000000002	95	1
tbx3b	16	15	5	0	270.27000000000004	540.5400000000001	95	1
tbx4	23	48	11	3	538.5600000000001	1077.1200000000001	95	1
tbx5a	7	32	3	2	520.74	1041.48	95	1
tbx6	6	10	30	7	713.7900000000001	1427.5800000000002	95	1
tbxa2r	34	44	7	5	377.19	754.38	95	1
tbxas1	21	45	2	4	597.3000000000001	1194.6000000000001	95	1
tbxta	2	20	5	5	420.75	841.5	95	1
tbxtb	10	9	6	5	423.72	847.44	95	1
tcaim	14	31	5	3	503.91	1007.82	95	1
tcea1	11	38	0	5	359.37	718.74	95	1
tcea2	8	29	3	2	318.78000000000003	637.5600000000001	95	1
tcea3	25	45	14	4	747.45	1494.9	95	1
tceanc2	9	19	0	1	205.92000000000002	411.84000000000003	95	1
tcerg1b	9	72	6	8	1011.7800000000001	2023.5600000000002	95	1
tcf12	25	46	0	0	709.83	1419.66	95	1
tcf19l	22	41	5	16	598.95	1197.9	95	1
tcf20	120	187	0	0	2441.34	4882.68	95	1
tcf21	2	16	0	0	166.32000000000002	332.64000000000004	95	1
tcf25	19	37	0	0	672.21	1344.42	95	1
tcf3a	1	34	4	1	698.61	1397.22	95	1
tcf3b	3	20	6	10	646.47	1292.94	95	1
tcf7	7	9	27	13	527.34	1054.68	95	1
tcf7l1b	3	39	10	11	583.77	1167.54	95	1
tcf7l2	13	22	8	5	721.38	1442.76	95	1
tcima	1	1	1	0	99.99000000000001	199.98000000000002	95	1
tcirg1b	14	55	5	8	817.74	1635.48	95	1
tcn2	13	21	4	4	422.73	845.46	95	1
tcp1	3	48	1	3	552.4200000000001	1104.8400000000001	95	1
tcp11l1	23	22	8	6	497.97	995.94	95	1
tcp11l2	23	19	9	9	504.90000000000003	1009.8000000000001	95	1
tcta	4	9	1	0	100.98	201.96	95	1
tcte1	34	30	8	2	435.6	871.2	95	1
tctn2	57	44	7	10	707.85	1415.7	95	1
tdg.1	5	24	5	0	490.05	980.1	95	1
tdg.2	6	24	0	8	412.5	825	95	1
tdgf1	5	8	0	1	198	396	95	1
tdh	4	30	2	4	371.25	742.5	95	1
tdh2	11	30	2	2	366.3	732.6	95	1
tdo2a	6	30	6	4	402.93	805.86	95	1
tdp1	23	52	8	4	610.83	1221.66	95	1
tdp2b	25	32	5	3	359.37	718.74	95	1
tdrd1	92	72	20	11	1153.3500000000001	2306.7000000000003	95	1
tdrd12	95	50	23	25	1338.48	2676.96	95	1
tdrd15	179	157	27	14	1930.5	3861	95	1
tdrd3	21	44	9	7	782.1	1564.2	95	1
tdrd5	102	54	55	19	883.08	1766.16	95	1
tdrd6	163	139	38	28	2251.26	4502.52	95	1
tdrd7a	88	74	31	20	1222.65	2445.3	95	1
tdrd7b	38	68	14	15	1139.49	2278.98	95	1
tdrd9	75	92	19	16	1313.73	2627.46	95	1
tdrkh	43	59	8	5	660	1320	95	1
tead1a	4	29	1	3	424.71000000000004	849.4200000000001	95	1
tead1b	3	24	0	0	458.37	916.74	95	1
tead3a	1	30	0	0	375.21000000000004	750.4200000000001	95	1
tead3b	2	21	0	1	403.92	807.84	95	1
tec	9	21	17	13	635.58	1271.16	95	1
tecpr1a	54	98	4	11	1180.0800000000002	2360.1600000000003	95	1
tecpr1b	50	96	24	24	1171.17	2342.34	95	1
tecpr2	44	68	8	10	1302.18	2604.36	95	1
tecra	5	27	0	5	339.57	679.14	95	1
tecrb	7	23	5	2	382.14000000000004	764.2800000000001	95	1
tecta	37	160	18	19	2129.4900000000002	4258.9800000000005	95	1
tectb	6	9	10	2	336.6	673.2	95	1
tedc1	39	25	8	9	419.76000000000005	839.5200000000001	95	1
tefa	19	28	4	4	342.87	685.74	95	1
tefb	16	17	1	2	425.04	850.08	95	1
tefm	13	39	2	9	372.24	744.48	95	1
tegt	2	19	1	1	235.62	471.24	95	1
tekt1	32	24	5	2	392.04	784.08	95	1
tekt2	20	22	1	0	422.73	845.46	95	1
tekt3	10	35	3	3	483.12	966.24	95	1
tekt4	34	19	5	2	441.54	883.08	95	1
telo2	39	62	6	3	832.59	1665.18	95	1
ten1	3	9	2	2	127.71000000000001	255.42000000000002	95	1
tenm1	31	188	12	23	2731.4100000000003	5462.820000000001	95	1
tenm2	25	159	30	23	2796.09	5592.18	95	1
tenm3	33	206	7	23	2789.82	5579.64	95	1
tenm4	18	210	8	25	2835.36	5670.72	95	1
tent2	32	28	6	6	477.18	954.36	95	1
tent4a	8	33	8	8	818.73	1637.46	95	1
tent4b	26	40	0	0	683.1	1366.2	95	1
tent5aa	3	22	1	4	397.98	795.96	95	1
tent5ba	10	53	1	2	391.05	782.1	95	1
tent5bb	8	23	1	2	389.07	778.14	95	1
tent5c	2	21	0	1	379.17	758.34	95	1
tep1	87	98	41	28	2592.81	5185.62	95	1
tepsin	21	40	3	3	565.2900000000001	1130.5800000000002	95	1
terb1	52	56	9	8	763.2900000000001	1526.5800000000002	95	1
terb2	12	7	0	0	199.98000000000002	399.96000000000004	95	1
terf1	16	25	9	2	367.29	734.58	95	1
terfa	42	32	0	0	637.5600000000001	1275.1200000000001	95	1
tert	65	95	11	7	1096.92	2193.84	95	1
tes	2	13	6	3	625.6800000000001	1251.3600000000001	95	1
tesca	3	10	1	1	249.48000000000002	498.96000000000004	95	1
tescb	6	22	2	0	214.83	429.66	95	1
tesk1	17	32	7	3	661.32	1322.64	95	1
tesk2	13	38	16	10	601.9200000000001	1203.8400000000001	95	1
tesmin	17	9	8	4	414.81	829.62	95	1
tespa1	52	52	8	3	632.61	1265.22	95	1
tet1	153	167	26	27	2116.62	4233.24	95	1
tet2	80	145	23	43	1784.97	3569.94	95	1
tet3	104	145	21	17	1919.6100000000001	3839.2200000000003	95	1
tex10	32	72	8	13	929.61	1859.22	95	1
tex11	56	45	5	5	931.59	1863.18	95	1
tex2	38	93	9	17	1157.31	2314.62	95	1
tex261	0	6	2	3	195.03	390.06	95	1
tex264a	8	16	8	4	341.55	683.1	95	1
tex2l	26	35	13	12	975.1500000000001	1950.3000000000002	95	1
tex30	4	7	5	3	243.21	486.42	95	1
tex36	1	3	2	1	242.55	485.1	95	1
tex9	19	20	0	0	419.76000000000005	839.5200000000001	95	1
tfa	48	75	9	11	717.75	1435.5	95	1
tfam	10	22	5	1	281.16	562.32	95	1
tfap2a	1	19	4	3	448.47	896.94	95	1
tfap2b	2	23	1	2	447.48	894.96	95	1
tfap2c	5	44	1	4	475.20000000000005	950.4000000000001	95	1
tfap2d	1	14	2	2	454.41	908.82	95	1
tfap2e	2	20	4	1	432.63	865.26	95	1
tfap4	9	17	5	4	342.21000000000004	684.4200000000001	95	1
tfb1m	14	28	8	6	362.34000000000003	724.6800000000001	95	1
tfb2m	14	20	0	0	446.49	892.98	95	1
tfcp2	2	39	0	5	492.03000000000003	984.0600000000001	95	1
tfcp2l1	30	23	10	2	550.77	1101.54	95	1
tfdp1a	2	27	2	3	406.89000000000004	813.7800000000001	95	1
tfe3a	22	21	2	2	483.12	966.24	95	1
tfe3b	26	58	4	10	448.47	896.94	95	1
tfeb	6	14	2	5	514.8000000000001	1029.6000000000001	95	1
tfec	3	24	3	3	417.78000000000003	835.5600000000001	95	1
tfg	8	22	2	7	399.96000000000004	799.9200000000001	95	1
tfip11	18	55	2	6	828.63	1657.26	95	1
tfpi2	15	8	2	3	223.74	447.48	95	1
tfpia	13	7	1	2	277.2	554.4	95	1
tfpt	4	14	1	0	198	396	95	1
tfr1b	34	39	29	18	746.46	1492.92	95	1
tfr2	24	51	10	13	773.19	1546.38	95	1
tg	118	140	55	46	2335.4100000000003	4670.820000000001	95	1
tgfa	18	19	6	6	280.17	560.34	95	1
tgfb1a	36	27	0	2	381.15000000000003	762.3000000000001	95	1
tgfb2	5	36	4	1	405.90000000000003	811.8000000000001	95	1
tgfb3	7	32	4	6	397.98	795.96	95	1
tgfb5	9	20	4	8	414.81	829.62	95	1
tgfbi	14	30	4	8	665.2800000000001	1330.5600000000002	95	1
tgfbr1b	16	38	1	9	505.89000000000004	1011.7800000000001	95	1
tgfbr2b	26	37	6	7	577.1700000000001	1154.3400000000001	95	1
tgfbr3	83	46	14	10	827.64	1655.28	95	1
tgfbrap1	29	66	0	0	867.24	1734.48	95	1
tgif1	16	24	6	3	321.09000000000003	642.1800000000001	95	1
tgm1l1	48	62	11	9	772.2	1544.4	95	1
tgm2b	32	45	3	9	672.21	1344.42	95	1
tgm5l	6	13	24	8	677.1600000000001	1354.3200000000002	95	1
tgm8	35	23	5	4	709.83	1419.66	95	1
tgoln2	5	6	1	0	218.79000000000002	437.58000000000004	95	1
tgs1	19	23	16	6	680.7900000000001	1361.5800000000002	95	1
th	3	37	4	4	509.85	1019.7	95	1
th2	15	24	3	5	504.90000000000003	1009.8000000000001	95	1
tha1	6	15	1	4	435.6	871.2	95	1
thada	68	106	18	26	1915.65	3831.3	95	1
thap1	2	5	1	2	212.85000000000002	425.70000000000005	95	1
thap11	7	14	0	0	268.29	536.58	95	1
thap12a	60	75	13	8	713.7900000000001	1427.5800000000002	95	1
thap12b	31	111	3	4	762.3000000000001	1524.6000000000001	95	1
thap4	1	5	1	1	171.27	342.54	95	1
thbd	17	17	19	8	460.35	920.7	95	1
thbs1b	8	69	2	3	1154.3400000000001	2308.6800000000003	95	1
thbs2a	16	81	4	13	1173.48	2346.96	95	1
thbs3a	16	41	6	8	945.45	1890.9	95	1
thbs4a	32	77	6	17	936.5400000000001	1873.0800000000002	95	1
thbs4b	8	59	7	12	933.57	1867.14	95	1
theg	15	20	4	1	237.60000000000002	475.20000000000005	95	1
them4	2	11	3	0	252.45000000000002	504.90000000000003	95	1
themis2	20	24	4	4	175.56	351.12	95	1
thg1l	13	17	2	5	348.15000000000003	696.3000000000001	95	1
thnsl2	24	34	6	3	481.14000000000004	962.2800000000001	95	1
thoc1	11	61	2	3	671.88	1343.76	95	1
thoc2	14	99	5	17	1550.67	3101.34	95	1
thoc3	3	22	3	1	319.77000000000004	639.5400000000001	95	1
thoc5	13	73	2	5	707.85	1415.7	95	1
thoc6	5	21	4	2	320.76	641.52	95	1
thoc7	3	6	0	1	201.96	403.92	95	1
thop1	10	32	2	7	679.14	1358.28	95	1
thpo	1	0	7	2	189.09	378.18	95	1
thrap3a	69	65	9	9	913.44	1826.88	95	1
thrap3b	16	60	2	20	905.5200000000001	1811.0400000000002	95	1
thsd7aa	44	125	10	14	1743.39	3486.78	95	1
thsd7ba	77	130	13	12	1621.6200000000001	3243.2400000000002	95	1
thtpa	20	18	1	1	219.78	439.56	95	1
thumpd1	8	15	2	3	334.62	669.24	95	1
thumpd2	15	11	12	4	497.97	995.94	95	1
thumpd3	34	55	7	6	489.06	978.12	95	1
thyn1	5	20	6	8	218.79000000000002	437.58000000000004	95	1
tial1	3	16	0	12	404.91	809.82	95	1
tiam1a	51	137	4	25	1657.26	3314.52	95	1
tiam1b	55	148	11	14	1601.8200000000002	3203.6400000000003	95	1
tiam2a	57	114	32	24	1739.43	3478.86	95	1
ticam1	29	30	8	12	581.13	1162.26	95	1
ticrr	84	106	28	18	1835.46	3670.92	95	1
tie1	52	107	10	17	1126.6200000000001	2253.2400000000002	95	1
tifa	2	12	5	4	195.03	390.06	95	1
tigara	7	7	3	3	289.74	579.48	95	1
tigarb	18	21	5	0	262.35	524.7	95	1
timd4	15	21	0	1	260.37	520.74	95	1
timeless	28	86	5	13	1252.3500000000001	2504.7000000000003	95	1
timm10	1	10	0	1	88.11	176.22	95	1
timm10b	4	7	3	5	249.48000000000002	498.96000000000004	95	1
timm13	2	4	1	1	95.04	190.08	95	1
timm17a	0	8	0	2	167.31	334.62	95	1
timm17b	2	11	1	2	171.27	342.54	95	1
timm21	6	12	1	3	222.42000000000002	444.84000000000003	95	1
timm22	10	20	2	1	198.99	397.98	95	1
timm23a	2	16	0	0	208.89000000000001	417.78000000000003	95	1
timm29	23	22	5	1	255.42000000000002	510.84000000000003	95	1
timm50	2	13	1	7	382.14000000000004	764.2800000000001	95	1
timm8a	0	4	0	2	90.09	180.18	95	1
timm8b	1	8	0	1	89.10000000000001	178.20000000000002	95	1
timm9	1	3	1	1	86.13000000000001	172.26000000000002	95	1
timmdc1	11	29	3	4	320.76	641.52	95	1
timp2a	0	9	0	3	218.79000000000002	437.58000000000004	95	1
tinagl1	18	37	1	3	471.24	942.48	95	1
tinf2	12	30	16	6	561.6600000000001	1123.3200000000002	95	1
tipin	9	15	0	0	304.92	609.84	95	1
tiprl	2	20	4	0	273.24	546.48	95	1
tjap1	32	50	10	13	941.49	1882.98	95	1
tjp1a	43	129	0	0	1786.6200000000001	3573.2400000000002	95	1
tjp1b	76	154	9	16	1833.48	3666.96	95	1
tjp2a	37	105	16	18	1325.94	2651.88	95	1
tjp3	32	42	8	8	1348.38	2696.76	95	1
tk1	9	24	3	2	229.68	459.36	95	1
tk2	14	12	6	4	270.6	541.2	95	1
tkfc	23	39	8	7	577.1700000000001	1154.3400000000001	95	1
tktb	10	59	5	3	616.77	1233.54	95	1
tlcd1	9	20	0	1	256.41	512.82	95	1
tlcd2	6	17	1	1	239.58	479.16	95	1
tlcd3a	3	4	0	2	275.22	550.44	95	1
tlcd3bb	3	11	3	3	299.97	599.94	95	1
tlcd4b	7	7	0	0	268.29	536.58	95	1
tlcd5a	6	28	2	2	240.57000000000002	481.14000000000004	95	1
tle2a	3	32	5	2	739.2	1478.4	95	1
tle2b	4	25	6	7	727.32	1454.64	95	1
tle3a	1	55	0	7	771.21	1542.42	95	1
tle3b	4	55	0	0	792.99	1585.98	95	1
tle5	0	4	0	2	195.03	390.06	95	1
tlk1a	7	56	3	9	727.6500000000001	1455.3000000000002	95	1
tlk2	3	44	2	9	725.6700000000001	1451.3400000000001	95	1
tll1	10	61	6	15	1018.71	2037.42	95	1
tln1	19	200	4	15	2537.3700000000003	5074.740000000001	95	1
tln2a	19	198	0	0	2519.55	5039.1	95	1
tln2b	45	190	13	23	2529.4500000000003	5058.9000000000005	95	1
tlnrd1	2	20	1	5	351.45	702.9	95	1
tlr1	71	96	9	5	793.98	1587.96	95	1
tlr18	51	60	5	9	858.33	1716.66	95	1
tlr2	52	64	23	22	811.8000000000001	1623.6000000000001	95	1
tlr21	96	90	27	12	966.24	1932.48	95	1
tlr22	76	75	22	20	952.38	1904.76	95	1
tlr3	77	71	17	9	899.9100000000001	1799.8200000000002	95	1
tlr7	36	128	6	19	1092.96	2185.92	95	1
tlr9	41	37	6	1	1004.5200000000001	2009.0400000000002	95	1
tlx1	7	24	0	1	290.07	580.14	95	1
tlx2	4	13	2	6	395.01	790.02	95	1
tm2d1	5	12	3	0	205.92000000000002	411.84000000000003	95	1
tm2d2	7	22	1	5	225.72	451.44	95	1
tm2d3	11	15	2	6	255.42000000000002	510.84000000000003	95	1
tm4sf18	5	6	0	0	195.03	390.06	95	1
tm4sf4	10	13	1	0	200.97	401.94	95	1
tm4sf5	5	4	2	1	202.29000000000002	404.58000000000004	95	1
tm6sf2	11	22	3	2	378.18	756.36	95	1
tm7sf2	15	37	4	3	449.46000000000004	898.9200000000001	95	1
tm7sf3	20	41	5	7	566.28	1132.56	95	1
tm9sf1	7	44	2	9	603.9	1207.8	95	1
tm9sf2	8	64	5	6	639.5400000000001	1279.0800000000002	95	1
tm9sf3	3	30	0	8	581.13	1162.26	95	1
tm9sf4	0	6	1	0	639.5400000000001	1279.0800000000002	95	1
tma16	13	20	2	1	202.95000000000002	405.90000000000003	95	1
tma7	0	4	0	1	64.35000000000001	128.70000000000002	95	1
tmbim4	5	18	0	4	234.63000000000002	469.26000000000005	95	1
tmc1	46	68	9	8	889.0200000000001	1778.0400000000002	95	1
tmc2a	3	53	6	7	941.49	1882.98	95	1
tmc2b	19	59	5	10	902.88	1805.76	95	1
tmc4	44	40	15	4	692.01	1384.02	95	1
tmc5	47	42	10	9	960.3000000000001	1920.6000000000001	95	1
tmc6b	59	68	15	10	832.59	1665.18	95	1
tmc8	46	43	8	4	709.1700000000001	1418.3400000000001	95	1
tmcc1a	25	31	3	3	739.5300000000001	1479.0600000000002	95	1
tmcc1b	20	100	13	17	672.5400000000001	1345.0800000000002	95	1
tmcc2	7	45	13	14	506.88	1013.76	95	1
tmcc3	12	11	7	6	475.20000000000005	950.4000000000001	95	1
tmco1	0	13	2	0	187.11	374.22	95	1
tmco3	18	61	0	0	669.24	1338.48	95	1
tmco4	20	47	5	11	650.4300000000001	1300.8600000000001	95	1
tmco6	35	29	6	3	502.92	1005.84	95	1
tmed10	3	10	1	2	204.93	409.86	95	1
tmed1a	17	11	7	8	267.3	534.6	95	1
tmed1b	24	34	3	3	297	594	95	1
tmed2	1	17	0	2	199.98000000000002	399.96000000000004	95	1
tmed3	12	16	0	0	205.92000000000002	411.84000000000003	95	1
tmed5	15	12	1	2	227.70000000000002	455.40000000000003	95	1
tmed7	3	17	0	0	211.86	423.72	95	1
tmed8	17	26	1	2	267.3	534.6	95	1
tmed9	1	19	3	2	221.76000000000002	443.52000000000004	95	1
tmeff1a	14	12	3	3	364.32	728.64	95	1
tmeff2a	8	26	3	4	366.3	732.6	95	1
tmem100a	0	1	5	6	131.67000000000002	263.34000000000003	95	1
tmem101	4	27	1	4	303.6	607.2	95	1
tmem102	5	38	3	5	509.85	1019.7	95	1
tmem104	14	21	0	6	489.06	978.12	95	1
tmem106a	3	9	1	1	220.77	441.54	95	1
tmem106ba	20	24	1	0	299.97	599.94	95	1
tmem106bb	15	18	2	0	291.39	582.78	95	1
tmem106c	7	27	1	5	287.1	574.2	95	1
tmem107l	7	8	1	1	173.91	347.82	95	1
tmem108	6	12	10	7	505.89000000000004	1011.7800000000001	95	1
tmem109	22	13	5	3	255.42000000000002	510.84000000000003	95	1
tmem11	1	12	0	2	186.12	372.24	95	1
tmem117	8	33	3	7	527.6700000000001	1055.3400000000001	95	1
tmem119a	21	30	1	0	247.5	495	95	1
tmem119b	18	17	2	2	272.25	544.5	95	1
tmem120a	14	17	2	1	343.53000000000003	687.0600000000001	95	1
tmem120b	1	9	5	6	335.61	671.22	95	1
tmem121ab	2	27	0	4	310.86	621.72	95	1
tmem121b	8	19	0	5	370.26	740.52	95	1
tmem125b	19	25	6	3	232.65	465.3	95	1
tmem126a	9	24	2	3	200.97	401.94	95	1
tmem127	2	21	0	1	235.62	471.24	95	1
tmem128	6	12	4	2	163.35	326.7	95	1
tmem129	11	23	2	1	364.32	728.64	95	1
tmem130	38	21	12	3	312.84000000000003	625.6800000000001	95	1
tmem131	77	138	12	25	1786.95	3573.9	95	1
tmem131l	40	77	8	22	1511.73	3023.46	95	1
tmem132a	70	93	8	12	1039.5	2079	95	1
tmem132e	34	88	15	9	1122.3300000000002	2244.6600000000003	95	1
tmem134	5	13	1	3	208.89000000000001	417.78000000000003	95	1
tmem135	14	31	1	5	464.31	928.62	95	1
tmem138	8	12	2	2	161.37	322.74	95	1
tmem141	1	3	0	1	126.72	253.44	95	1
tmem144b	10	19	4	4	394.02000000000004	788.0400000000001	95	1
tmem145	6	23	7	4	533.28	1066.56	95	1
tmem147	2	15	0	3	223.74	447.48	95	1
tmem14ca	2	10	2	2	106.92	213.84	95	1
tmem150b	14	18	6	3	247.5	495	95	1
tmem150c	20	10	8	2	274.23	548.46	95	1
tmem151ba	27	48	7	10	575.19	1150.38	95	1
tmem154	5	5	3	1	196.02	392.04	95	1
tmem160	3	16	3	1	226.71	453.42	95	1
tmem161a	19	32	3	7	494.01000000000005	988.0200000000001	95	1
tmem161b	3	26	2	3	489.06	978.12	95	1
tmem165	4	15	1	1	304.92	609.84	95	1
tmem167a	0	8	0	0	72.27000000000001	144.54000000000002	95	1
tmem167b	2	1	1	0	74.25	148.5	95	1
tmem168a	21	55	4	7	687.0600000000001	1374.1200000000001	95	1
tmem169b	13	25	2	0	297	594	95	1
tmem17	7	12	3	1	183.15	366.3	95	1
tmem170a	5	19	2	0	137.61	275.22	95	1
tmem170b	7	7	0	1	152.46	304.92	95	1
tmem175	33	45	8	11	521.73	1043.46	95	1
tmem176	10	8	11	4	311.85	623.7	95	1
tmem177	8	25	5	10	308.88	617.76	95	1
tmem178	5	26	0	5	334.62	669.24	95	1
tmem178b	9	17	0	0	292.05	584.1	95	1
tmem179ba	9	8	8	6	228.69	457.38	95	1
tmem18	3	9	0	1	151.47	302.94	95	1
tmem181	11	38	2	8	519.4200000000001	1038.8400000000001	95	1
tmem182a	14	8	1	4	251.46	502.92	95	1
tmem183a	14	17	1	2	355.41	710.82	95	1
tmem184a	4	32	2	3	411.84000000000003	823.6800000000001	95	1
tmem184ba	11	27	7	6	429.66	859.32	95	1
tmem184c	6	32	3	4	449.46000000000004	898.9200000000001	95	1
tmem185	2	32	6	4	348.48	696.96	95	1
tmem186	10	12	1	0	223.74	447.48	95	1
tmem19	12	22	4	1	332.64000000000004	665.2800000000001	95	1
tmem192	18	16	9	1	278.19	556.38	95	1
tmem198a	3	28	4	6	394.02000000000004	788.0400000000001	95	1
tmem199	8	12	1	5	198	396	95	1
tmem200a	18	34	8	7	544.5	1089	95	1
tmem200b	45	20	9	3	356.40000000000003	712.8000000000001	95	1
tmem200ca	22	16	22	7	451.44	902.88	95	1
tmem201	33	55	12	11	654.0600000000001	1308.1200000000001	95	1
tmem203	2	12	0	0	137.61	275.22	95	1
tmem204	5	17	3	2	224.73000000000002	449.46000000000004	95	1
tmem205	23	17	0	0	187.11	374.22	95	1
tmem208	5	13	0	0	196.02	392.04	95	1
tmem209	9	36	1	10	554.4	1108.8	95	1
tmem214	11	46	15	9	681.12	1362.24	95	1
tmem218	3	2	2	0	114.84	229.68	95	1
tmem220	8	10	3	2	180.18	360.36	95	1
tmem221	23	20	5	1	324.72	649.44	95	1
tmem222b	2	5	4	1	182.16	364.32	95	1
tmem223	17	28	4	6	270.27000000000004	540.5400000000001	95	1
tmem229b	8	9	4	3	179.19	358.38	95	1
tmem230b	2	10	0	2	118.80000000000001	237.60000000000002	95	1
tmem231	16	26	2	4	314.16	628.32	95	1
tmem235b	6	0	1	1	200.97	401.94	95	1
tmem238a	7	4	6	1	106.26	212.52	95	1
tmem240a	0	6	0	0	155.43	310.86	95	1
tmem243b	0	4	0	0	116.82000000000001	233.64000000000001	95	1
tmem244	1	9	2	3	186.12	372.24	95	1
tmem245	26	63	10	11	859.32	1718.64	95	1
tmem248	11	20	2	3	338.58000000000004	677.1600000000001	95	1
tmem251	10	11	0	1	127.71000000000001	255.42000000000002	95	1
tmem254	2	5	0	0	122.76	245.52	95	1
tmem255a	7	28	3	1	343.53000000000003	687.0600000000001	95	1
tmem256	4	3	3	0	116.82000000000001	233.64000000000001	95	1
tmem258	0	4	0	0	79.2	158.4	95	1
tmem259	19	41	10	5	728.64	1457.28	95	1
tmem260	32	53	8	14	681.12	1362.24	95	1
tmem263	3	15	4	2	122.76	245.52	95	1
tmem265	7	16	1	6	357.39000000000004	714.7800000000001	95	1
tmem266	23	32	4	2	541.53	1083.06	95	1
tmem267	4	24	0	0	243.54000000000002	487.08000000000004	95	1
tmem30b	46	26	6	3	349.47	698.94	95	1
tmem30c	35	28	5	3	348.48	696.96	95	1
tmem33	3	15	3	3	246.51000000000002	493.02000000000004	95	1
tmem35	2	15	0	3	160.38	320.76	95	1
tmem38a	9	22	2	3	289.08000000000004	578.1600000000001	95	1
tmem38b	3	16	3	4	303.93	607.86	95	1
tmem39a	5	42	3	5	490.05	980.1	95	1
tmem39b	4	33	2	5	484.11	968.22	95	1
tmem41aa	13	19	1	4	273.24	546.48	95	1
tmem41b	2	26	0	0	281.16	562.32	95	1
